Date,Discharge,maxtempC,mintempC,sunHour,uvIndex,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
3/4/17,0.76,29,21,11.6,6,21,27,27,25,5,31,79,1.3,1008,29,10,225,4
3/5/17,0.77,28,21,10.2,6,21,27,27,24,7,45,83,6.8,1008,28,10,242,4
3/6/17,0.75,29,21,11.6,6,21,27,27,25,6,41,82,5.7,1008,29,10,266,4
3/7/17,0.74,28,22,7.4,6,21,27,27,24,5,67,83,3.3,1008,28,10,256,4
3/8/17,0.71,26,22,8.8,5,21,26,26,24,9,61,86,6,1009,26,10,229,6
3/9/17,0.69,30,21,11.6,6,20,26,26,24,8,51,79,0.4,1010,30,10,239,5
3/10/17,0.68,30,21,11.6,7,20,27,27,25,5,24,77,3.6,1009,30,10,166,4
3/11/17,0.64,30,21,11.6,6,21,28,28,25,5,29,81,17.7,1010,30,8,241,4
3/12/17,0.61,29,21,10.2,6,22,28,28,25,6,41,84,28.6,1010,29,7,204,4
3/13/17,0.59,28,22,8.8,6,21,27,27,24,8,53,85,22.3,1011,28,8,243,5
3/14/17,0.57,26,21,8.8,5,21,26,26,24,6,69,86,5.6,1012,26,10,219,4
3/15/17,0.54,29,20,11.6,6,21,27,27,24,5,30,82,0.9,1011,29,9,173,4
3/16/17,0.54,29,21,11.6,6,21,27,27,25,6,29,82,3.3,1010,29,10,234,4
3/17/17,0.49,30,21,11.6,6,21,28,28,25,6,17,80,8.9,1010,30,9,254,4
3/18/17,0.48,28,21,11.6,6,22,27,27,25,6,28,85,4.5,1011,28,10,102,4
3/19/17,0.44,30,21,11.6,6,21,28,28,25,6,25,82,1.4,1011,30,10,254,4
3/20/17,0.44,30,21,11.6,6,22,28,28,25,6,24,82,10.9,1011,30,8,285,4
3/21/17,0.44,30,21,7.4,6,21,27,27,25,5,58,82,7.7,1011,30,10,198,3
3/22/17,0.42,29,21,11.6,6,22,28,28,25,6,45,83,10.8,1011,29,9,194,4
3/23/17,0.4,29,21,11.6,6,22,28,28,25,5,30,83,6.4,1011,29,9,141,3
3/24/17,0.4,29,20,11.6,6,22,27,27,25,5,32,84,10.9,1011,29,7,263,3
3/25/17,0.4,29,20,8.8,6,21,27,27,24,5,50,84,9.4,1011,29,9,212,3
3/26/17,0.38,27,21,8.8,6,22,27,27,24,5,60,86,7.9,1012,27,9,119,3
3/27/17,0.37,28,21,11.6,6,21,27,27,24,6,43,83,8.6,1012,28,9,257,4
3/28/17,0.37,29,21,7.4,6,21,26,26,24,5,76,83,5,1012,29,8,171,3
3/29/17,0.37,28,21,8.8,6,22,27,27,25,7,73,87,22.8,1012,28,5,171,4
3/30/17,0.37,27,22,11.6,5,22,27,27,24,5,45,87,9,1013,27,8,98,3
3/31/17,0.36,28,21,11.6,6,22,27,27,24,5,43,86,9.5,1012,28,8,241,3
4/1/17,0.34,28,22,11.6,6,22,27,27,25,7,42,84,6.5,1011,28,10,228,5
4/2/17,0.34,28,22,11.6,6,21,27,27,24,6,45,81,1.2,1011,28,10,215,4
4/3/17,0.34,28,22,10.2,6,21,27,27,25,5,50,79,4.2,1011,28,10,259,3
4/4/17,0.34,29,21,11.6,6,21,27,27,25,6,36,79,4.3,1011,29,10,233,4
4/5/17,0.34,28,21,8.8,6,21,27,27,24,6,53,82,9.9,1010,28,9,233,4
4/6/17,0.34,29,21,12.1,6,21,27,27,25,4,58,83,5.3,1010,29,9,207,3
4/7/17,0.33,31,21,12.1,6,21,28,28,25,4,41,82,6.5,1010,31,9,118,3
4/8/17,0.31,31,21,12.1,6,22,28,28,25,5,34,84,12.7,1011,31,8,167,3
4/9/17,0.31,28,22,10.3,6,22,27,27,25,5,62,87,18.5,1011,28,8,252,3
4/10/17,0.31,30,21,12.5,6,21,27,27,25,5,28,83,4.4,1010,30,10,244,3
4/11/17,0.32,29,21,12.5,6,22,28,28,25,5,34,84,5.1,1009,29,10,244,3
4/12/17,0.31,30,21,12.4,6,21,28,28,25,6,13,82,4.6,1010,30,10,153,4
4/13/17,0.36,30,21,12.4,6,21,28,28,25,6,12,81,2.8,1011,30,10,237,4
4/14/17,1.78,30,21,12.4,6,21,28,28,25,5,13,80,4.5,1011,30,9,241,3
4/15/17,0.44,28,21,12.5,6,22,27,27,25,6,38,85,9.9,1010,28,8,144,4
4/16/17,0.47,28,22,12.4,6,22,28,28,25,6,57,87,12.6,1010,28,9,148,4
4/17/17,7.41,30,22,12.4,6,22,28,28,25,6,40,81,10.8,1010,30,9,244,4
4/18/17,1.16,28,21,12.4,6,22,28,28,25,6,30,85,15.3,1011,28,8,237,4
4/19/17,0.52,31,21,12.4,6,22,28,28,25,6,28,82,18.2,1011,31,8,248,3
4/20/17,1.15,29,22,11.8,6,22,28,28,25,6,58,85,10.9,1012,29,9,197,4
4/21/17,4.8,30,21,12.4,6,22,28,28,25,5,41,84,5.6,1011,30,9,136,3
